t,vx_y0.2500,vx_y0.5000,vx_y0.7500,vx_y1.0000,vx_y1.2500,A_drv,f_drive,H,B0y,rho0,yd_bottom
3.0512961118e+00,1.3339169395e-03,1.3699817580e-03,-2.2259926469e-03,1.0966528428e-03,-1.7292849523e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0530239135e+00,1.3425323497e-03,1.3536344622e-03,-2.2642418125e-03,1.1404384092e-03,-1.9239947559e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0547517153e+00,1.3504741064e-03,1.3358741879e-03,-2.3012767660e-03,1.1837452381e-03,-2.1195829713e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0564795170e+00,1.3577689140e-03,1.3167160802e-03,-2.3370889120e-03,1.2265182676e-03,-2.3156476188e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0582073188e+00,1.3644439821e-03,1.2961840629e-03,-2.3716713685e-03,1.2687025983e-03,-2.5117771525e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0599351205e+00,1.3705282022e-03,1.2743140485e-03,-2.4050195736e-03,1.3102436181e-03,-2.7075494586e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0616629223e+00,1.3760361288e-03,1.2511537960e-03,-2.4371316963e-03,1.3510873487e-03,-2.9025311554e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0633907240e+00,1.3809961558e-03,1.2267594968e-03,-2.4680088743e-03,1.3911809026e-03,-3.0962774834e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0651185258e+00,1.3854462607e-03,1.2012006099e-03,-2.4976552970e-03,1.4304722640e-03,-3.2883329858e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0668463275e+00,1.3894327550e-03,1.1745561224e-03,-2.5261920084e-03,1.4689095933e-03,-3.4782331015e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0685741293e+00,1.3929766881e-03,1.1469089955e-03,-2.5536583552e-03,1.5064406922e-03,-3.6655067154e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0703019310e+00,1.3961041513e-03,1.1183410021e-03,-2.5799932966e-03,1.5430128755e-03,-3.8496796495e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0720297328e+00,1.3988475062e-03,1.0889306055e-03,-2.6051558427e-03,1.5785732723e-03,-4.0302790121e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0737575345e+00,1.4011886094e-03,1.0587523000e-03,-2.6291229301e-03,1.6130694652e-03,-4.2068382736e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0754853363e+00,1.4031915587e-03,1.0278762504e-03,-2.6518870330e-03,1.6464503285e-03,-4.3789028717e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0772131380e+00,1.4049150490e-03,9.9636762537e-04,-2.6734537914e-03,1.6786669236e-03,-4.5460360792e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0789409398e+00,1.4064117913e-03,9.6428802003e-04,-2.6938397769e-03,1.7096733292e-03,-4.7078247702e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0806687416e+00,1.4076570020e-03,9.3169631602e-04,-2.7130704412e-03,1.7394273142e-03,-4.8638294810e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0823965433e+00,1.4086744763e-03,8.9864871165e-04,-2.7311782599e-03,1.7678907965e-03,-5.0131172218e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0841243451e+00,1.4095014637e-03,8.6519790832e-04,-2.7482010757e-03,1.7950300636e-03,-5.1553633971e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0858521469e+00,1.4101651975e-03,8.3139235531e-04,-2.7641806397e-03,1.8208157606e-03,-5.2905794372e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0875799487e+00,1.4107298951e-03,7.9727579390e-04,-2.7791613460e-03,1.8452226722e-03,-5.4189365226e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0893077505e+00,1.4111743720e-03,7.6288705640e-04,-2.7931891550e-03,1.8682293430e-03,-5.5406607191e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0910355523e+00,1.4114670033e-03,7.2825989720e-04,-2.8063106969e-03,1.8898175582e-03,-5.6559772178e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0927633541e+00,1.4115626403e-03,6.9342336611e-04,-2.8185725469e-03,1.9099718407e-03,-5.7650863489e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0944911559e+00,1.4115821225e-03,6.5840248914e-04,-2.8300206750e-03,1.9286791394e-03,-5.8681748361e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0962189577e+00,1.4115819759e-03,6.2321900071e-04,-2.8407000752e-03,1.9459285111e-03,-5.9653045902e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0979467595e+00,1.4115458326e-03,5.8789190998e-04,-2.8506545803e-03,1.9617105919e-03,-6.0563297553e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.0996745613e+00,1.4114530422e-03,5.5243790102e-04,-2.8599268552e-03,1.9760169192e-03,-6.1411696853e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1014023630e+00,1.4113252360e-03,5.1687162605e-04,-2.8685585315e-03,1.9888392484e-03,-6.2198438277e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1031301646e+00,1.4111389045e-03,4.8120591475e-04,-2.8765903894e-03,2.0001690528e-03,-6.2924284517e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1048579661e+00,1.4108588997e-03,4.4545188366e-04,-2.8840624376e-03,2.0099973565e-03,-6.3590637036e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1065857675e+00,1.4104507757e-03,4.0961908425e-04,-2.8910680909e-03,2.0183148988e-03,-6.4199523773e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1083135687e+00,1.4097135039e-03,3.7371572562e-04,-2.8976016401e-03,2.0251125464e-03,-6.4753321537e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1100413699e+00,1.4085021702e-03,3.3774896393e-04,-2.9036576533e-03,2.0303818955e-03,-6.5254549831e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1117691709e+00,1.4067514777e-03,3.0172523179e-04,-2.9092319589e-03,2.0341159985e-03,-6.5705752827e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1134969719e+00,1.4043832474e-03,2.6565057221e-04,-2.9143407605e-03,2.0363099967e-03,-6.6109473893e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1152247728e+00,1.4012659901e-03,2.2953095282e-04,-2.9190575451e-03,2.0369559388e-03,-6.6468538947e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1169525736e+00,1.3973338655e-03,1.9337253643e-04,-2.9233855267e-03,2.0360584459e-03,-6.6787799600e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1186803743e+00,1.3925156958e-03,1.5718189229e-04,-2.9273356319e-03,2.0336630276e-03,-6.7060262566e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1204081749e+00,1.3867332352e-03,1.2096616070e-04,-2.9307085312e-03,2.0297170070e-03,-6.7259060249e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1221359754e+00,1.3799622042e-03,8.4733186444e-05,-2.9332751768e-03,2.0242343818e-03,-6.7394597615e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1238637759e+00,1.3721329197e-03,4.8491633782e-05,-2.9350298939e-03,2.0172589479e-03,-6.7470053688e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1255915763e+00,1.3631432136e-03,1.2251093551e-05,-2.9359613727e-03,2.0088165756e-03,-6.7554435859e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1273193767e+00,1.3529170606e-03,-2.3977812643e-05,-2.9359798525e-03,1.9989283144e-03,-6.7635699862e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1290471770e+00,1.3414012300e-03,-6.0183330350e-05,-2.9355293441e-03,1.9876165792e-03,-6.7706345826e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1307749772e+00,1.3285463090e-03,-9.6352478505e-05,-2.9345451122e-03,1.9749061516e-03,-6.7761167546e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1325027773e+00,1.3143317044e-03,-1.3247097205e-04,-2.9327938578e-03,1.9608398746e-03,-6.7796133193e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1342305775e+00,1.2987604773e-03,-1.6852316550e-04,-2.9302384895e-03,1.9454703979e-03,-6.7807879552e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1359583775e+00,1.2818541054e-03,-2.0449201864e-04,-2.9268166815e-03,1.9288544143e-03,-6.7793491062e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1376861776e+00,1.2636658848e-03,-2.4035908404e-04,-2.9224588428e-03,1.9110498025e-03,-6.7750423714e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1394139776e+00,1.2442598804e-03,-2.7610451557e-04,-2.9170918148e-03,1.8921142977e-03,-6.7676503813e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1411417775e+00,1.2236969248e-03,-3.1170709686e-04,-2.9106404119e-03,1.8721048699e-03,-6.7569964632e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1428695774e+00,1.2020385825e-03,-3.4714428834e-04,-2.9030284297e-03,1.8510774008e-03,-6.7429503761e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1445973773e+00,1.1793503520e-03,-3.8239229097e-04,-2.8941794385e-03,1.8290865363e-03,-6.7254358255e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1463251772e+00,1.1556949345e-03,-4.1742612633e-04,-2.8840174375e-03,1.8061856926e-03,-6.7002520297e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1480529771e+00,1.1311357020e-03,-4.5221973111e-04,-2.8724674098e-03,1.7824272060e-03,-6.6669908314e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1497807769e+00,1.1057374101e-03,-4.8674606555e-04,-2.8594557995e-03,1.7578626086e-03,-6.6265579955e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1515085767e+00,1.0795640034e-03,-5.2097723511e-04,-2.8449109394e-03,1.7325429942e-03,-6.5796985630e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1532363765e+00,1.0526832182e-03,-5.5488462445e-04,-2.8287634504e-03,1.7065194268e-03,-6.5270597119e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1549641763e+00,1.0251652472e-03,-5.8843904357e-04,-2.8109466359e-03,1.6798433419e-03,-6.4692259000e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1566919760e+00,9.9707852005e-04,-6.2161088595e-04,-2.7913968863e-03,1.6525668944e-03,-6.4067352786e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1584197758e+00,9.6848767230e-04,-6.5437029837e-04,-2.7700541073e-03,1.6247432137e-03,-6.3400858345e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1601475756e+00,9.3945282521e-04,-6.8668736167e-04,-2.7468621760e-03,1.5964265399e-03,-6.2697370575e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1618753753e+00,9.1002799682e-04,-7.1853227589e-04,-2.7217694285e-03,1.5676722284e-03,-6.1961104522e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1636031750e+00,8.8026087337e-04,-7.4987554365e-04,-2.6947291729e-03,1.5385365648e-03,-6.1195904794e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1653309747e+00,8.5019299072e-04,-7.8068815019e-04,-2.6657002196e-03,1.5090759498e-03,-6.0405264615e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1670587745e+00,8.1985970486e-04,-8.1094174166e-04,-2.6346474185e-03,1.4793466144e-03,-5.9592354324e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1687865742e+00,7.8929183572e-04,-8.4060880330e-04,-2.6015421867e-03,1.4494065658e-03,-5.8760056589e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1705143739e+00,7.5851691700e-04,-8.6966283148e-04,-2.5663630131e-03,1.4193154747e-03,-5.7911004938e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1722421736e+00,7.2755970534e-04,-8.9807848917e-04,-2.5290959214e-03,1.3891334696e-03,-5.7047622427e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1739699733e+00,6.9644243945e-04,-9.2583173847e-04,-2.4897348749e-03,1.3589195010e-03,-5.6172157923e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1756977729e+00,6.6518502038e-04,-9.5289996298e-04,-2.4482821069e-03,1.3287296966e-03,-5.5286718334e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1774255726e+00,6.3380495765e-04,-9.7926209734e-04,-2.4047483599e-03,1.2986159592e-03,-5.4393295836e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1791533723e+00,6.0231731949e-04,-1.0048987572e-03,-2.3591530218e-03,1.2686249251e-03,-5.3493789854e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1808811720e+00,5.7073473049e-04,-1.0297923500e-03,-2.3115241446e-03,1.2387973168e-03,-5.2590024016e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1826089716e+00,5.3906727110e-04,-1.0539271436e-03,-2.2618983384e-03,1.2091676642e-03,-5.1683758663e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1843367713e+00,5.0732273103e-04,-1.0772892899e-03,-2.2103205342e-03,1.1797643347e-03,-5.0776699621e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1860645710e+00,4.7550702472e-04,-1.0998668615e-03,-2.1568436112e-03,1.1506097999e-03,-4.9870504024e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1877923706e+00,4.4362461865e-04,-1.1216499681e-03,-2.1015278885e-03,1.1217210575e-03,-4.8966783874e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1895201703e+00,4.1167893624e-04,-1.1426308374e-03,-2.0444404814e-03,1.0931101306e-03,-4.8067107925e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1912479700e+00,3.7967271116e-04,-1.1628038144e-03,-1.9856545215e-03,1.0647845910e-03,-4.7173002288e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1929757697e+00,3.4760825331e-04,-1.1821652627e-03,-1.9252482336e-03,1.0367480886e-03,-4.6285950028e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1947035694e+00,3.1548764392e-04,-1.2007134360e-03,-1.8633038475e-03,1.0090008517e-03,-4.5407389857e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1964313691e+00,2.8331285940e-04,-1.2184485074e-03,-1.7999062844e-03,9.8154010525e-04,-4.4538713954e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1981591688e+00,2.5108580141e-04,-1.2353728183e-03,-1.7351414726e-03,9.5436036080e-04,-4.3681264911e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.1998869686e+00,2.1880832588e-04,-1.2514908365e-03,-1.6690939315e-03,9.2745355890e-04,-4.2836396608e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2016147684e+00,1.8648229875e-04,-1.2668088731e-03,-1.6020897185e-03,9.0080906791e-04,-4.2016623530e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2033425682e+00,1.5410968136e-04,-1.2813347443e-03,-1.5341834712e-03,8.7441356319e-04,-4.1214627022e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2050703681e+00,1.2169264578e-04,-1.2950775402e-03,-1.4653938334e-03,8.4825082399e-04,-4.0426384723e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2067981680e+00,8.9233710643e-05,-1.3080482026e-03,-1.3957525741e-03,8.2230149134e-04,-3.9650109377e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2085259679e+00,5.6735884687e-05,-1.3202599779e-03,-1.3253031328e-03,7.9654283058e-04,-3.8885455421e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2102537679e+00,2.4202808232e-05,-1.3317279176e-03,-1.2540984882e-03,7.7094853762e-04,-3.8132949293e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2119815680e+00,-8.3611191835e-06,-1.3424676972e-03,-1.1821986996e-03,7.4548862093e-04,-3.7393588344e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2137093681e+00,-4.0950638579e-05,-1.3524952984e-03,-1.1096683951e-03,7.2012938246e-04,-3.6668558945e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2154371683e+00,-7.3559555359e-05,-1.3618273858e-03,-1.0365743208e-03,6.9483351146e-04,-3.5959036300e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2171649686e+00,-1.0618068006e-04,-1.3704831229e-03,-9.6298274373e-04,6.6956028257e-04,-3.5266040426e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2188927689e+00,-1.3880577882e-04,-1.3784851943e-03,-8.8879704704e-04,6.4426585541e-04,-3.4590332111e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2206205693e+00,-1.7142552604e-04,-1.3858535004e-03,-8.1402338528e-04,6.1890386488e-04,-3.3932338882e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2223483698e+00,-2.0402945481e-04,-1.3926064094e-03,-7.3893390760e-04,5.9342615206e-04,-3.3292104813e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2240761703e+00,-2.3660590395e-04,-1.3987635124e-03,-6.6370933654e-04,5.6778339687e-04,-3.2669259942e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2258039709e+00,-2.6914196261e-04,-1.4043472585e-03,-5.8840359115e-04,5.4192637213e-04,-3.2063006044e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2275317716e+00,-3.0162341556e-04,-1.4093857787e-03,-5.1307726150e-04,5.1580920891e-04,-3.1472115940e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2292595724e+00,-3.3403469460e-04,-1.4138987496e-03,-4.3780706607e-04,4.8939417477e-04,-3.0894943843e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2309873733e+00,-3.6635884072e-04,-1.4179015253e-03,-3.6265024186e-04,4.6267049503e-04,-3.0329444713e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2327151742e+00,-3.9857747944e-04,-1.4214192222e-03,-2.8764569514e-04,4.3566699602e-04,-2.9773200999e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
3.2344429752e+00,-4.3067081211e-04,-1.4244824950e-03,-2.1282889023e-04,4.0808264261e-04,-2.9223454326e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
