zams_mass,M_star,nz,R_star,M_He,xi25,M4,mu4,M_O,M_Ne,M_Mg,M_Si,MgNe,SiNe,SiO,m_O_inner,m_O_outer
12.1,10.92,3483,48909469745993.75,3.2232035382811,0.031083342979150778,1.6173459594452784,0.04409877326605893,0.3637253394131655,0.1042073659486992,0.028403925665164233,0.004317886752097141,0.27257118924920676,0.0414355234180165,0.011871283862333099,1.6178007340133147,2.164167381325483
12.11,11.0,3489,48154854324477.84,3.1925727497133045,0.02871197370528289,1.5467727832168796,0.05858853455011923,0.37137458913614924,0.08524242002681796,0.03565024306612016,0.02229307321789624,0.41822185544361956,0.26152557858965825,0.06002853687365077,1.5711590714598607,2.154060429002577
12.12,11.04,3497,48003106520340.05,3.1842317719858806,0.027185366018539433,1.4423556607049528,0.04758259870933185,0.33144675402139534,0.08129767852039929,0.014818036023224268,0.06311348118862196,0.18226887031597233,0.7763257492375439,0.19041816045224538,1.5529818880180744,2.1287416699144144
12.13,10.95,3493,48512676976446.555,3.2060934731405846,0.028609396040180524,1.458669502457885,0.054601182066265116,0.35610674658006997,0.07548785952852162,0.03764972770370924,0.0063111794339587865,0.49875208992359915,0.08360522438146799,0.017722717961873066,1.627589332671986,2.1482798995015084
12.14,10.98,3494,48145531172173.85,3.1869138217888833,0.02771384811949629,1.474152053652734,0.06476444013103526,0.33631681894395815,0.08620129798055919,0.03061325558527271,0.004439847455379859,0.35513682859133816,0.05150557543090789,0.013201383948983203,1.6368619238249786,2.160233601294071
12.15,10.94,3500,49519879360943.68,3.2608757776359036,0.03209861448383272,1.4634649878674935,0.050567505515860395,0.3733254487605879,0.12037192457461324,0.027297987606806868,0.002676811786413686,0.22678035350249842,0.02223784155544052,0.007170183000651303,1.6308730222071042,2.2013130031061507
12.16,11.06,3507,48411529670437.586,3.2070368194263295,0.030080918945918435,1.6133601243106075,0.04424870398382026,0.4103187837530013,0.07057216985226249,0.04889798294528628,0.0186049564862155,0.6928791200221067,0.26363021748039733,0.04534268774157579,1.5627559718039306,2.172579220552989
12.17,10.95,3497,49049902325409.11,3.2435459428491127,0.03237447353395164,1.5564319204923358,0.0591654094653099,0.4185878010132851,0.08624946191083577,0.0418357106991272,0.02372613605480256,0.48505474436903423,0.2750873516095731,0.05668138440099821,1.5670435023584404,2.209013684090117
12.18,11.08,3513,48365586620803.53,3.207166532964788,0.030779660985508245,1.5908798971025468,0.04800006442648248,0.4051772270904182,0.09723245799103351,0.03649134494915889,0.015855996030019418,0.37530003563752357,0.1630730761890398,0.03913348275736395,1.5489251102603623,2.1496443734502417
12.19,11.07,3513,48464684376670.61,3.215146447566709,0.030531642732381497,1.6126344174843326,0.04303077073512581,0.41218948687263046,0.07545639002564918,0.049862311639737186,0.01253110901191,0.6608096626778456,0.16607087892291716,0.030401330967915256,1.567378168359845,2.1719243086383364
12.2,10.96,3506,49279176212226.39,3.264176546288697,0.03464681809706678,1.6022037799428877,0.049509501558691,0.39584397329838367,0.11577652129942036,0.0283629030911846,0.004010956615649773,0.244979748681796,0.03464395518739648,0.010132670663717164,1.6024950982735602,2.1959260159322596
12.21,10.93,3506,50607150826239.984,3.334416613911909,0.04165313908895914,1.6051712071703412,0.052231481482924946,0.4823735496502112,0.0894291826409818,0.053158941807436355,0.024464752986856166,0.5944249990615004,0.273565655688381,0.05071744295390276,1.558562069455092,2.264586297564073
12.22,11.11,3523,48579326761755.88,3.2245060257152978,0.030231510765657204,1.4614517594620529,0.05547851556478158,0.3634337026740894,0.08113741419374615,0.03690750865187524,0.005526082065114543,0.4548765698121049,0.06810769261045145,0.015205199805231268,1.6345872434183522,2.166324927591175
12.23,11.01,3516,49066536893086.695,3.249606039649897,0.03144810382313056,1.4542964665673073,0.04771824772663427,0.35103057307109575,0.09509995024674565,0.017273361039232164,0.05168120336073361,0.1816337547434549,0.5434409085035473,0.1472270717293516,1.5889564083407197,2.183374812780711
12.24,11.1,3523,48854551550167.84,3.238267730242192,0.03201324886505383,1.622878313072574,0.04381093583727518,0.3673600374318693,0.10681663572885508,0.028611103385599038,0.0038597655244748982,0.2678525043442286,0.03613449813447209,0.010506764838814924,1.6233975642901994,2.1783975416889265
12.25,11.06,3525,49225349095385.71,3.261655810805971,0.03291092950240987,1.457815574871395,0.0519722194571353,0.3464210077165174,0.10828972478921621,0.020018271376158768,0.022680701425749784,0.18485845647058327,0.2094446307800423,0.06547149543629817,1.6382256398544905,2.195730864308969
12.26,11.07,3530,49159956850276.97,3.264308392284068,0.03318512452744,1.459505445997459,0.05684894673714192,0.39416297439886383,0.09216282500789762,0.035114185503271125,0.00890492202617671,0.38100161860557247,0.09662162618619415,0.02259197997923972,1.6231629319548906,2.201011852776881
12.27,11.08,3529,49352703297901.12,3.270131004905988,0.0343346969505463,1.6111661896835363,0.04304809624085541,0.4511609778296808,0.056703679973205925,0.06058707402081954,0.018997947352205447,1.0684857499451292,0.3350390549816609,0.042109021581599244,1.5695574526637792,2.201630012867884
12.28,11.13,3535,49126184149272.12,3.255754602298428,0.03166436545920211,1.43903136744602,0.045359293111628826,0.3464059812454855,0.09653130816563882,0.016526118891836857,0.048216621834383515,0.17119957458236826,0.4994920585935523,0.1391910776512087,1.6047159346699131,2.1916696847018593
12.29,11.02,3529,49743621668844.79,3.293821627269549,0.03574052462264395,1.6169283290236758,0.042603336488658584,0.46682270350744276,0.05161892443525808,0.06450201394766907,0.02146857523137907,1.2495807429805965,0.41590512522796874,0.045988712781268544,1.5702152658717006,2.2207943528291927
12.3,11.13,3541,49076732785539.04,3.268105348837968,0.03292346294423949,1.4625986750545683,0.05430770681353468,0.40174993825519967,0.07406657050751503,0.04437739557277519,0.010010626478617078,0.5991555335787083,0.13515714863024972,0.024917555736519183,1.6277727079274686,2.203878529897266
12.31,11.0,3533,50301819755686.266,3.3367211568902135,0.04200447952175873,1.5600966607747615,0.06268875546779554,0.4758591495722775,0.09361335910781952,0.047311231993593925,0.026366844650537312,0.5053897482634188,0.28165685861319434,0.05540892651583343,1.5602557799739571,2.2606094480247325
12.32,11.06,3541,50026042960771.414,3.3193101796399755,0.03709672838760423,1.462938730457019,0.05238827105652177,0.408802170499779,0.10282954130900893,0.018897791677420072,0.07211415605117827,0.1837778466854294,0.7012980426944716,0.1764035547145346,1.5434083413820268,2.2457314389541563
12.33,11.03,3538,50301708423502.31,3.3337142498513868,0.03930703834018794,1.621556699896325,0.04332483484918274,0.501244301589578,0.05824832283351142,0.06971043692756515,0.025476670914917465,1.196780156689067,0.43738033432715817,0.05082685395948486,1.5568219956983005,2.261279545964057
12.34,11.03,3542,50279443051667.98,3.3374199406854856,0.040203821046702115,1.6174087448748102,0.04444329729582643,0.4833796456503834,0.061350842859197716,0.06364332812478936,0.019770549852047164,1.037366809627261,0.3222539239994021,0.040900666856681665,1.5859671588147397,2.265019963689024
12.35,11.02,3548,50466538895986.92,3.351940883669427,0.04145465414612982,1.6248490241136484,0.046182966088121245,0.5049752733240046,0.06801127225628086,0.0684011231090257,0.01971533251226771,1.0057321505658032,0.2898833069608839,0.03904217405040715,1.5636550031294,2.275496582476614
12.36,11.03,3546,50436830805511.74,3.348716970955757,0.04096230752954365,1.6144003450006028,0.0452233122184976,0.48543707000396147,0.06997596404927854,0.06260302796722901,0.01803541238321449,0.894636162827891,0.25773724775715234,0.03715293597801937,1.5831533592563454,2.2704924036328324
12.37,11.16,3554,49686639754416.05,3.302247371002948,0.038430175354286715,1.6027935110546885,0.05172518706752242,0.4678499549363435,0.08017938465384448,0.05124934099213188,0.025286421511694693,0.6391835159796846,0.3153731052048208,0.05404814352314132,1.554538329183937,2.233538074773515
12.38,11.16,3558,49682768528190.16,3.307938689718947,0.03730573016294947,1.6127874197506207,0.043663340368838476,0.46855016590619886,0.06130535492532451,0.06269912009204143,0.01928912272668917,1.0227348029942025,0.31464009547265603,0.0411676787892777,1.5756148130680603,2.2353427372097
12.39,11.2,3565,49735018902738.32,3.3061458055793387,0.037756139359212404,1.560628450500949,0.06036968345564535,0.44616596097082417,0.09554911604898439,0.04604707275307626,0.024422819277095397,0.48192044737985523,0.2556048688569212,0.05473931544206812,1.572753427469171,2.238972294373298
12.4,11.18,3564,49738862869333.9,3.3141107889494568,0.03805527432749981,1.6276297410126275,0.047082369879804194,0.46281296387441223,0.08675691423558665,0.05287315230469759,0.027074116376020106,0.6094402131583613,0.31206868771866286,0.058499044947597605,1.5598749467595188,2.2427241511430305
12.41,11.08,3559,50473157387670.89,3.3519766439966645,0.04112597597846787,1.62484146330523,0.043974490522896,0.5100722794287912,0.05547915105195335,0.06903553372236697,0.028032704167752862,1.244350939287423,0.5052835819621985,0.05495829767331314,1.562488116606273,2.2740417890014406
12.42,11.04,3563,51066594204859.4,3.39037227866672,0.04575118851896425,1.6389138636733624,0.05148956327562822,0.4982256757586192,0.11676148554098949,0.048017382839301286,0.01603731514978479,0.4112433360780138,0.1373510715068355,0.03218885723897249,1.5744272642065398,2.3085199590628096
12.43,11.25,3576,49430201544574.51,3.3026240946207883,0.036459948067499366,1.6170815594406673,0.04163068663019362,0.47255643019523014,0.05559882756273149,0.06620144356045976,0.02108797663674758,1.190698553593877,0.3792881533869445,0.044625308829329385,1.570316243238564,2.2334365289419535
12.44,11.19,3578,50110455716939.55,3.34070822450725,0.042218313433343736,1.6045331542002337,0.0535209007340082,0.4909780900204988,0.0778697370138669,0.05489637652317795,0.024048334133017223,0.7049770376571595,0.30882773019683807,0.04898046292048018,1.5632814031147202,2.266124739428931
12.45,11.03,3579,51874115545103.75,3.445587057002382,0.05112613888664504,1.635461360521791,0.0483517844820163,0.5452646988854462,0.08819733173415044,0.07185947489549004,0.017098609510296302,0.814757923880204,0.19386765080190785,0.03135836511192984,1.579715076711694,2.359246321392666
12.46,11.23,3581,49957680547056.6,3.3347302313542384,0.04016246704420878,1.5733110893816522,0.06413862818497751,0.4453395623657849,0.10170640081544977,0.0388627626631964,0.02836477969773728,0.3821073438014428,0.2788888356122864,0.06369247669588253,1.5916467142543944,2.2840422065789916
12.47,11.08,3574,51078622998436.45,3.4052187371713036,0.04596365473786542,1.626113838302115,0.04503784580834166,0.5411000480865719,0.06094045697813844,0.07249586540738097,0.02764897972774082,1.1896180140786912,0.45370483089189034,0.051097721808587224,1.5647430910385516,2.321938413356373
12.48,11.18,3579,50614018089093.54,3.366308589946415,0.043889348977982266,1.57642747631982,0.06405138461069679,0.47754393596540584,0.09087696046635048,0.05022594198310022,0.028136283619193698,0.5526806984449889,0.3096085462674764,0.05891873291682201,1.5886765960539388,2.2997385309719105
12.49,11.3,3595,49848299299689.43,3.3295079831262293,0.03878065218948757,1.6249124711102914,0.043163084919336896,0.4961612346939224,0.0527092605685587,0.06961453181425549,0.025834883881430373,1.320726776724712,0.49013937214746267,0.052069533197948624,1.5625144926400842,2.2556537524814435
12.5,11.22,3590,50314890074962.55,3.358113420793342,0.04150980183299571,1.6222602074492316,0.04424975225059133,0.5171080504900768,0.05712684879484298,0.06979424325990173,0.026701986339633006,1.221741523159287,0.4674157056260292,0.051637150716038624,1.5611166022156595,2.2848164325385434
12.51,11.11,3583,51340016686109.24,3.4202754563976985,0.047797304357537526,1.630524013156581,0.045698547011985675,0.5464397798880184,0.06055125117147198,0.0742214887778355,0.02925148639909137,1.2257630906362527,0.48308640751708976,0.053531033932203584,1.5680639163908578,2.3334480153060344
12.52,11.28,3599,50367736959526.9,3.3578623893437145,0.044322721687779905,1.6147215352674449,0.054798934332228516,0.4785911599506076,0.10233209225236277,0.04781723879700319,0.013352125581830774,0.4672751015300298,0.13047837963581246,0.027898813641289915,1.5849211192613188,2.28049004808119
12.53,11.04,3604,52549763633473.49,3.495042071858686,0.056530572172952875,1.6342514511664472,0.0475367199089806,0.578642263661212,0.0800171007062918,0.07777812384779677,0.020739161005443513,0.9720187705036534,0.25918410967635547,0.03584107540680098,1.5868680176503043,2.4048584063347915
12.54,11.05,3608,52870869983674.06,3.507446069011839,0.05754027200726503,1.639608293510243,0.047580588325542086,0.585445791376129,0.08049086628135692,0.08003820716330516,0.02025134881510936,0.9943762672839241,0.2515980974079779,0.03459133042447402,1.5883195539799153,2.4154863281820886
12.55,11.28,3600,50488166402205.7,3.375624854918381,0.043454527100737765,1.6273693769648567,0.0451563143761742,0.5226868191216498,0.05712968617005604,0.06981490132540433,0.02816393210759862,1.222042444230984,0.49298244040347045,0.05388299661913564,1.5662698998176876,2.294817461572088
12.56,11.22,3604,51032745364972.83,3.402207292115854,0.04755061438898606,1.6473421364100485,0.05351136809734322,0.5003382469553543,0.11599675608984646,0.04850771839901757,0.014783478203534938,0.41818168054152677,0.1274473416487979,0.02954696806309529,1.585325542156148,2.322785372994257
12.57,11.29,3611,50582969807941.5,3.3814682245608467,0.04385390167652333,1.6269790273593476,0.046346892632852466,0.5181809463750753,0.07544192227278546,0.06989824810285711,0.018125104139447873,0.9265173261375373,0.2402524166061213,0.03497832999503684,1.5658506617685692,2.3006330683484975
12.58,11.35,3614,50313676150856.695,3.3705334541523877,0.04423233775652843,1.5514953617104257,0.06117252193331811,0.4975229474999834,0.07763746191349659,0.05634246439838023,0.0319942561963605,0.7257123431102993,0.41209817281260946,0.0643070965010344,1.5666634881207526,2.2890664464871704
12.59,11.23,3608,51183623441384.9,3.417177554671592,0.04911868168800177,1.6424966133755632,0.05303246685256372,0.511832490394752,0.11121783134085093,0.05411587155940311,0.01594484894761373,0.48657549699520214,0.14336594011393117,0.031152475168812026,1.5831795604638688,2.3337642549156183
12.6,11.17,3613,51882349451013.12,3.4530003859150584,0.0533856805466094,1.6511227662742611,0.05455360453909967,0.5244625244427087,0.12638670116504833,0.04889825330367508,0.015553800382905726,0.3868939758133166,0.12306516618860101,0.02965664782137316,1.5891171247485139,2.3632315450039583
12.61,11.32,3619,50831136252705.49,3.3991679938897854,0.04722692258715332,1.5898982245426407,0.06720776737085822,0.4771036588373817,0.10426606796893192,0.03931489344403901,0.03660287252643464,0.37706316359559694,0.35105258344777296,0.07671890971372856,1.6025306313152825,2.344841003983238
12.62,11.22,3615,51546473977391.76,3.446429280711202,0.0517613670123606,1.623853874803916,0.049298899102761376,0.5420914553330758,0.07248621565989907,0.06918642331835338,0.021213276430669354,0.9544769676343966,0.2926525579732395,0.03913228334808439,1.5937864139950386,2.3570839719481333
12.63,11.31,3623,51106642417068.984,3.420378627832804,0.049708062251380254,1.6172698963946854,0.05380789804927317,0.5133441487867337,0.10256800078145749,0.05594468212811798,0.014096362811603685,0.5454399198763734,0.1374343138620682,0.027459868481835854,1.587939949428093,2.333218061437249
12.64,11.28,3622,51297986465668.81,3.4318336658712245,0.05101672839190019,1.6581228075415246,0.056062004313663275,0.5101915239289405,0.11409841575671686,0.04734733807189905,0.02266202718063734,0.414969285575832,0.19861824575161333,0.04441866655509884,1.5913238533678564,2.3489306471712266
12.65,11.33,3629,51117454934420.15,3.420204656286118,0.050169582902070166,1.6173087247953646,0.054940921040139444,0.5119951604115337,0.10718131468073479,0.05296510812386971,0.01463902022638306,0.49416363553329207,0.13658183117074918,0.028592106641430838,1.5879555170094457,2.332246878532132
12.66,11.36,3633,51090023061091.484,3.419963260516221,0.0500725433530943,1.611087991518972,0.05537321484955309,0.5247067029262248,0.09965470706772077,0.053922768807357926,0.025010851952207928,0.5410960545066325,0.2509751188693144,0.04766634733790417,1.56703534670907,2.3323965653388936
12.67,11.29,3629,51608832683380.29,3.4490040316862007,0.052847754452005555,1.6273958994604452,0.05167810914717554,0.5578756758654025,0.08199918881879184,0.06761334695120877,0.024636208552459012,0.8245611685333374,0.30044453984663205,0.04416075053683276,1.5691467157627046,2.3602166408442136
12.68,11.39,3643,51027978359348.625,3.417537686684971,0.04747848102980955,1.6290756478580157,0.04642999091199028,0.5397975501263428,0.06818024008298654,0.07393885224314163,0.021363439850847675,1.0844615999173062,0.31333770348776807,0.039576763262166414,1.5739000336850197,2.3311959734600802
12.69,11.4,3640,50980927511988.836,3.423144254343193,0.049920010198686075,1.589955044580908,0.06727841530345373,0.49599714354177854,0.10650201906665555,0.044458844658505234,0.03137846776533517,0.4174460263582434,0.29462791447828407,0.06326340418267372,1.5977288405172638,2.3450827561676264
12.7,11.32,3642,51601383702411.555,3.452561308714415,0.05132030668621658,1.6315690244734273,0.047044265852570155,0.5568880182673793,0.07584704135050471,0.07596425316890253,0.020616865689080825,1.0015453710034141,0.27182162048755554,0.03702156450272562,1.5767613407618624,2.362883362885934
12.71,11.15,3648,53302047765612.56,3.5545049042462047,0.06519931137819619,1.6516924119792835,0.050759462987872275,0.5982377878339439,0.08995462763687753,0.0797457163541737,0.01822956872745517,0.8865104380853596,0.20265292855241424,0.030472111755861286,1.6038950481581509,2.454790635141665
12.72,11.2,3647,52884782052746.305,3.5317500042505516,0.060033228984983325,1.6407363826581929,0.04773464090991423,0.5862697345168635,0.08361639650396399,0.07829399402471202,0.01870255854449352,0.9363473827887374,0.22367094644657273,0.03190094498039547,1.603845731562211,2.4323846939097
12.73,11.4,3650,51245247824793.91,3.4380105833782575,0.0529612588711901,1.6172227558749372,0.05786459056474921,0.5154496750215436,0.12056500026319916,0.04851935223089484,0.013000496791232387,0.40243314498382426,0.10782977450214971,0.025221660661031597,1.5909749689242034,2.3497802240559778
12.74,11.39,3652,51434984548158.02,3.45859084556942,0.05150874222592561,1.6341948094465306,0.046939352069744776,0.5568461398331003,0.07508781467826356,0.0754738519528713,0.019773194788805844,1.0051411440892486,0.2633342689959759,0.03550926077126498,1.5836182187305239,2.367103328755067
12.75,11.33,3652,51958371141073.16,3.4855622117702496,0.05543721407296286,1.641879376906146,0.04913057530260049,0.5676412208395356,0.07608631443640733,0.07726072310297982,0.020206895332138687,1.0154352155873454,0.26557857982498995,0.035598005554023884,1.5905538037123172,2.3900131863343184
12.76,11.38,3655,51810719688513.414,3.4758733870707412,0.05822285629049401,1.626085726733541,0.05983156832340155,0.5384315896683821,0.1277713479954186,0.047433328493534314,0.01702064676363045,0.37123603403820316,0.13321176484919567,0.031611530768678335,1.5881940537620185,2.3817028415648536
12.77,11.44,3664,51501731277407.664,3.4590258020724054,0.051561945641773875,1.6330070500831373,0.046200461058487484,0.5633670418385348,0.06679546175333195,0.07587419251110487,0.027542137528883553,1.1359183770792638,0.412335461211325,0.04888844302819073,1.573618920413259,2.364694676680068
12.78,11.14,3663,54353737226065.69,3.628389041957266,0.0756143920888114,1.654709253563989,0.05084596888385319,0.6234448686638747,0.09909887995615024,0.0816508139941994,0.01698063255891781,0.8239327632192075,0.17135039837414393,0.02723678293368516,1.6318523102130509,2.524636185360476
12.79,11.46,3669,51542097330002.54,3.467252401914041,0.052777193476440845,1.6391528032795497,0.04848579945283848,0.5597415675722242,0.08088629700219592,0.0747407523298278,0.018327059968124122,0.9240224253039884,0.22657805644912357,0.032742002791778295,1.5828776146118515,2.3754050853963156
12.8,11.43,3670,51770935286160.445,3.4761693393855415,0.053668464337749903,1.6359636200555996,0.04744432072555936,0.5633154994984111,0.08298307369180771,0.07518793202383668,0.0180137886832703,0.906063473896839,0.21707786759227582,0.03197815202903202,1.5856597005243611,2.3828360749699153
12.81,11.42,3668,51932704913902.37,3.4848476597630014,0.054624543794424406,1.6327411327312986,0.04634251157437259,0.5589749323848389,0.08386308245193456,0.07004392425529712,0.0206670526374045,0.8352176214777488,0.24643802771320325,0.03697312963432822,1.6005022373363618,2.3916070963909193
12.82,11.37,3674,52386804833330.89,3.5157002308607708,0.05847111570217321,1.6399939775752213,0.04827652692046955,0.5824232716261277,0.08726912810626164,0.07720800891263266,0.018477567013188995,0.8847115880271171,0.21173085390162405,0.03172532402697366,1.590660495580026,2.4160607620288688
12.83,11.4,3677,52169437492834.016,3.512507229473574,0.061660205199717266,1.673642665076512,0.06079901714274276,0.5471193743109255,0.12100886316811463,0.047453148326782706,0.020972262959895138,0.39214605512703,0.17331179230036142,0.03833215189337582,1.6131326099446002,2.4213952662222993
12.84,11.44,3680,52119390574388.86,3.5061479213076026,0.061614737405843806,1.6311290460734758,0.05760307848828991,0.5700551884432942,0.09289644730883029,0.06433423056030675,0.01988442165544992,0.6925370390799805,0.21404932299881185,0.034881572974978556,1.5981512395841933,2.4094600320620105
12.85,11.36,3681,52622356733586.2,3.5393348796474657,0.06594956156385237,1.6610267000326868,0.05797503616309616,0.5699106995793429,0.12319061354297552,0.05787401321089348,0.018227831699853664,0.4697923936445361,0.1479644526122505,0.031983662902464925,1.6027806224105603,2.4377213173680303
12.86,11.47,3683,52066816850285.8,3.5056306590692303,0.05848986724314279,1.631777482442613,0.049888541935807745,0.576721175455921,0.08246397553827833,0.0730759637857993,0.020766332956388436,0.8861562071049887,0.2518230878494218,0.036007578428123126,1.5954322263726746,2.410224482251027
12.87,11.25,3687,53765942769660.4,3.6124897374092098,0.07935912539585412,1.672936916670027,0.06111071242340253,0.6060782444600674,0.13491452316272468,0.05844757847763802,0.017717472650970054,0.4332193236686798,0.1313236872919934,0.029232979096212062,1.6179491791658656,2.507657435771144
12.88,11.4,3691,52706801258102.484,3.542443882117226,0.06175323360041503,1.644399833122602,0.04815529637361481,0.5914052562482875,0.07774033384844904,0.08045054100370472,0.02010520860433174,1.0348623040459164,0.25862004456432947,0.033995654235259354,1.6093781218574763,2.4400712923559134
12.89,11.5,3695,52171251513040.125,3.5119938449313195,0.058219897312248095,1.6427313110743509,0.048635727087361885,0.5809496524994309,0.08205823315501129,0.07891503831047376,0.019314293888509745,0.96169555785341,0.23537301676998418,0.03324607185048392,1.591322600084019,2.412930476809191
12.9,11.51,3695,52141351168976.06,3.514711373974562,0.057252232568664296,1.6374077874183735,0.04667388484123074,0.5764624157100714,0.07922237459572279,0.07852144372609235,0.019312074894867012,0.9911523622813967,0.2437704624914092,0.033501013021081175,1.601675575660089,2.4148199756702073
12.91,11.34,3701,53455131233700.625,3.5883019881503113,0.07422437853279869,1.6721335972377354,0.060113253198971275,0.5907212441030498,0.12915911062589192,0.05794077706948209,0.018492715781360983,0.448600000330654,0.14317778816954657,0.03130531695950819,1.6139959594360636,2.480843905674017
12.92,11.47,3702,52480984959341.555,3.53939558008428,0.06578214289924557,1.6744668641692007,0.06113338147319145,0.5639056299614807,0.12299304603447897,0.050735156984198865,0.018858274197414055,0.4125042725584351,0.1533279710149423,0.03344225202841516,1.6142830811614959,2.439434164447419
12.93,11.49,3703,52538289606648.63,3.542128427768133,0.06603209743116703,1.669418735629837,0.059122249977045786,0.5656135222801943,0.12521007849837243,0.054124604195540695,0.01851137047760839,0.4322703479196704,0.14784249558512189,0.032727948941146785,1.6097577445626339,2.439606432361271
12.94,11.39,3708,53264396269789.51,3.5880972292810953,0.06977687696392774,1.6535324247086043,0.05149978373949841,0.613763499467033,0.08853051633098385,0.08072233449055609,0.01872470883620616,0.9118023686743701,0.21150570009330102,0.030508019542488152,1.6114059463105355,2.4800125721641977
12.95,11.48,3713,52623921824114.73,3.5598982446835024,0.0689189819482866,1.621864807168747,0.07842021326703416,0.5670521799388061,0.1220993153028631,0.04562141333559922,0.028588908615301285,0.3736418441203941,0.23414470871017987,0.05041671582743317,1.6219419653717273,2.4767116835205885
12.96,11.55,3710,52339454987202.95,3.538243833639289,0.06560417144933114,1.6739983819325914,0.060268851739974524,0.5574102327504055,0.12719897263033458,0.05137224956462261,0.017826849505573953,0.4038731485192144,0.1401493198957063,0.03198156125984931,1.6144314603689305,2.435337404563078
12.97,11.54,3717,52465624980703.234,3.547958576524155,0.06384514425724387,1.651723903285982,0.05094406020144139,0.5964166618934067,0.0869486307092821,0.07839641068364149,0.018482959896639745,0.901640543894987,0.21257332916993962,0.030990012649819418,1.6031170259116976,2.44772598298183
12.98,11.52,3717,52767272007166.21,3.559822291462544,0.06515183800673778,1.649813202279652,0.050302972492434414,0.5970681719573961,0.08969350734925025,0.07923599258958593,0.018129797610504126,0.8834083417103464,0.202130545970401,0.030364702829608844,1.6063569618837032,2.4548433811144172
12.99,11.47,3723,53056406210719.664,3.5843491308663498,0.06886454040652987,1.6534031616818512,0.05056969560768586,0.6009516342164893,0.08813347489354081,0.07954161638702266,0.01763576872818219,0.9025131084766993,0.20010295463199412,0.029346402811892526,1.6252072648724933,2.4760759552548417
13.0,11.34,3721,54003187089677.1,3.6506340903307497,0.0845569677799182,1.6837330953138903,0.061766638553886574,0.6240552656395223,0.12901230199499117,0.0596404690199283,0.018168358380494673,0.46228513170971713,0.1408265576192885,0.029113380466193193,1.6330709434135375,2.5406858321494954
13.01,11.36,3728,54189056635064.67,3.6479004894502682,0.07963085813687444,1.6657543579347553,0.053594040896715434,0.6468637250568738,0.09359843962666228,0.08412471702809753,0.01876423845586792,0.8987833276243412,0.20047597514139298,0.029008023991789183,1.6229066989157028,2.53567064772759
13.02,11.5,3730,53178664377846.01,3.5905156211082168,0.07423797397618088,1.630554115402292,0.07613736171903575,0.5812830411748309,0.12261904149057208,0.04859030635609952,0.02618500323079376,0.3962704794086612,0.2135476098368219,0.045046907231064685,1.630641111646163,2.4940821056531024
13.03,11.57,3732,52769112513366.0,3.5744686915255155,0.06689978137303816,1.6483007462321186,0.04978855158269567,0.6104259852740108,0.08631319369021491,0.08135713876159542,0.019566864804388504,0.9425805636805982,0.2266961048228105,0.03205444276033767,1.6041446909967838,2.4648646817746025
13.04,11.5,3737,53272017557852.61,3.599177875115717,0.07193740600994564,1.6552379567301316,0.051644295137023004,0.626682390439505,0.0869276087613542,0.08168749433141433,0.019486566220743618,0.9397186405492209,0.2241700479101048,0.031094804191126698,1.612697022078338,2.4930089459404186
13.05,11.46,3737,53758303985922.55,3.627045658751415,0.08139136543976926,1.6424055489053162,0.07640791621711346,0.5943504620842118,0.12696864488148052,0.05016306842732195,0.024431644559069977,0.39508233291886274,0.19242266137341082,0.041106461789220124,1.6424670337259462,2.522751009118556
13.06,11.6,3742,52915819669960.03,3.583980288608921,0.07323409597485063,1.6709277668178313,0.060164640185135204,0.5911325207042302,0.12613858185862326,0.05822473961640548,0.018956165230167417,0.46159342176261386,0.15028046891643018,0.032067539115568346,1.6132370941828673,2.4761452623422864
13.07,11.59,3746,53097553466598.32,3.595926486823934,0.07575889240265773,1.681383799721318,0.06294657751722342,0.5864253680655748,0.13107461431752848,0.05301147980401482,0.018341550798731652,0.4044374273388623,0.13993213631969356,0.031276871359154225,1.6254014837789765,2.4867406703644064
13.08,11.5,3746,53700807147224.59,3.6330085143195614,0.08090478929367599,1.678385442635616,0.060786992178879104,0.6104984501949524,0.13231156424512477,0.059303438387004824,0.017597407652867256,0.4482105455055865,0.1329997703017532,0.028824655733766105,1.6253488758072232,2.5182036368966796
13.09,11.53,3746,53641887083718.016,3.6264065470423863,0.07897617535388524,1.6751476893855388,0.05884201137082339,0.6117191147912632,0.12681323789226964,0.061997061539846514,0.01756928251709782,0.48888477709649086,0.13854454636686492,0.02872115991191968,1.6237983711283186,2.5134289508860332
13.1,11.34,3742,55099653504305.555,3.7202869085095,0.09176852844540256,1.673635759533368,0.05544827290224136,0.6709057057791877,0.10508099387711688,0.08252926960120392,0.016351508452795736,0.7853872194786695,0.15560862006993775,0.024372290043062232,1.6522501326464494,2.6026901767672483
13.11,11.37,3742,54918058813626.67,3.713802058428037,0.0856571399470456,1.5720888462102307,0.06340072069421479,0.677034496995011,0.175335921017071,0.055104058657508156,0.027186215465184255,0.3142770650638276,0.15505217246691488,0.040154845263940205,1.582603898618421,2.5976636537501854
13.12,11.64,3757,53304111178765.1,3.6075065942575395,0.0763841261283224,1.673250357389076,0.05907622446386641,0.6022412608991349,0.1261979628052838,0.06267469421220072,0.01607899559912727,0.4966379236161218,0.12741089667141645,0.026698595136310708,1.6202032259507548,2.4967605984805457
