omega_dt,alpha_amp,rho_G,coupling
0.5167796610169493,0.6864406779661018,1.3492340341386848,mixed
0.5167796610169493,0.7118644067796611,1.3647040742772114,mixed
0.5167796610169493,0.7372881355932204,1.3803082149898618,mixed
0.5167796610169493,0.7627118644067797,1.396041338294099,mixed
0.5167796610169493,0.788135593220339,1.4118984372816346,mixed
0.5167796610169493,0.8135593220338984,1.427874627062647,mixed
0.5167796610169493,0.8389830508474577,1.4439651536110008,mixed
0.5167796610169493,0.864406779661017,1.4601654006883125,mixed
0.5167796610169493,0.8898305084745763,1.4764708950277963,mixed
0.5167796610169493,0.9152542372881356,1.492877309957653,mixed
0.5167796610169493,0.940677966101695,1.5093804676390126,mixed
0.5167796610169493,0.9661016949152543,1.52597634008602,mixed
0.5167796610169493,0.9915254237288136,1.5426610491263626,mixed
0.5167796610169493,1.0169491525423728,1.5594308654498383,mixed
0.5167796610169493,1.0423728813559323,1.576282206881112,mixed
0.5167796610169493,1.0677966101694916,1.5932116360010322,mixed
0.5167796610169493,1.0932203389830508,1.6102158572290222,mixed
0.5167796610169493,1.1186440677966103,1.62729171346754,mixed
0.5167796610169493,1.1440677966101696,1.644436182398455,mixed
0.5167796610169493,1.1694915254237288,1.6616463725107034,mixed
0.5167796610169493,1.1949152542372883,1.6789195189287478,mixed
0.5167796610169493,1.2203389830508475,1.6962529791023202,mixed
0.5167796610169493,1.2457627118644068,1.713644228409585,mixed
0.5167796610169493,1.2711864406779663,1.7310908557183593,mixed
0.5167796610169493,1.2966101694915255,1.7485905589432222,mixed
0.5167796610169493,1.3220338983050848,1.7661411406303062,mixed
0.5167796610169493,1.3474576271186443,1.7837405035961376,mixed
0.5167796610169493,1.3728813559322035,1.8013866466422148,mixed
0.5167796610169493,1.3983050847457628,1.8190776603627774,mixed
0.5167796610169493,1.4237288135593222,1.836811723059621,mixed
0.5167796610169493,1.4491525423728815,1.8545870967746891,mixed
0.5167796610169493,1.4745762711864407,1.8724021234484258,mixed
0.5167796610169493,1.5,1.8902552212095722,mixed
0.5674576271186441,0.0,0.9999999999999999,mixed
0.5674576271186441,0.025423728813559324,1.0113835225541863,mixed
0.5674576271186441,0.05084745762711865,1.0230410777072108,mixed
0.5674576271186441,0.07627118644067797,1.0349744316485698,mixed
0.5674576271186441,0.1016949152542373,1.047184508475252,mixed
0.5674576271186441,0.1271186440677966,1.0596713827597124,mixed
0.5674576271186441,0.15254237288135594,1.0724342841694101,mixed
0.5674576271186441,0.17796610169491528,1.0854716139391727,mixed
0.5674576271186441,0.2033898305084746,1.0987809726231388,mixed
0.5674576271186441,0.2288135593220339,1.1123591982109817,mixed
0.5674576271186441,0.2542372881355932,1.1262024134016766,mixed
0.5674576271186441,0.2796610169491526,1.140306080601319,mixed
0.5674576271186441,0.3050847457627119,1.154665063058042,mixed
0.5674576271186441,0.3305084745762712,1.1692736904699323,mixed
0.5674576271186441,0.35593220338983056,1.1841258273985922,mixed
0.5674576271186441,0.38135593220338987,1.1992149428845627,mixed
0.5674576271186441,0.4067796610169492,1.214534179780515,mixed
0.5674576271186441,0.4322033898305085,1.2300764224812843,mixed
0.5674576271186441,0.4576271186440678,1.2458343619224208,mixed
0.5674576271186441,0.48305084745762716,1.261800556927741,mixed
0.5674576271186441,0.5084745762711864,1.2779674911990166,mixed
0.5674576271186441,0.5338983050847458,1.2943276254469216,mixed
0.5674576271186441,0.5593220338983051,1.310873444353914,mixed
0.5674576271186441,0.5847457627118644,1.3275974982305496,mixed
0.5674576271186441,0.6101694915254238,1.344492439373811,mixed
0.5674576271186441,0.6355932203389831,1.361551053257452,mixed
0.5674576271186441,0.6610169491525424,1.3787662847803273,mixed
0.5674576271186441,0.6864406779661018,1.3961312598705264,mixed
0.5674576271186441,0.7118644067796611,1.41363930279304,mixed
0.5674576271186441,0.7372881355932204,1.4312839495393195,mixed
0.5674576271186441,0.7627118644067797,1.449058957691543,mixed
0.5674576271186441,0.788135593220339,1.466958313155491,mixed
0.5674576271186441,0.8135593220338984,1.48497623414675,mixed
0.5674576271186441,0.8389830508474577,1.5031071727977432,mixed
0.5674576271186441,0.864406779661017,1.5213458147306125,mixed
0.5674576271186441,0.8898305084745763,1.5396870769145992,mixed
0.5674576271186441,0.9152542372881356,1.5581261040984493,mixed
0.5674576271186441,0.940677966101695,1.5766582640793405,mixed
0.5674576271186441,0.9661016949152543,1.5952791420411732,mixed
0.5674576271186441,0.9915254237288136,1.6139845341673167,mixed
0.5674576271186441,1.0169491525423728,1.6327704407067214,mixed
0.5674576271186441,1.0423728813559323,1.651633058647866,mixed
0.5674576271186441,1.0677966101694916,1.6705687741327337,mixed
0.5674576271186441,1.0932203389830508,1.6895741547226923,mixed
0.5674576271186441,1.1186440677966103,1.7086459416100308,mixed
0.5674576271186441,1.1440677966101696,1.7277810418528456,mixed
0.5674576271186441,1.1694915254237288,1.7469765206967693,mixed
0.5674576271186441,1.1949152542372883,1.7662295940347035,mixed
0.5674576271186441,1.2203389830508475,1.7855376210450482,mixed
0.5674576271186441,1.2457627118644068,1.8048980970397182,mixed
0.5674576271186441,1.2711864406779663,1.8243086465454372,mixed
0.5674576271186441,1.2966101694915255,1.8437670166351754,mixed
0.5674576271186441,1.3220338983050848,1.8632710705210196,mixed
0.5674576271186441,1.3474576271186443,1.882818781415185,mixed
0.5674576271186441,1.3728813559322035,1.9024082266620272,mixed
0.5674576271186441,1.3983050847457628,1.922037582140814,mixed
0.5674576271186441,1.4237288135593222,1.9417051169364945,mixed
0.5674576271186441,1.4491525423728815,1.961409188273747,mixed
0.5674576271186441,1.4745762711864407,1.9811482367079485,mixed
0.5674576271186441,1.5,2.0009207815656094,mixed
0.6181355932203391,0.0,1.0,mixed
0.6181355932203391,0.025423728813559324,1.0126266666475077,mixed
0.6181355932203391,0.05084745762711865,1.0255896096158625,mixed
0.6181355932203391,0.07627118644067797,1.038889520378649,mixed
0.6181355932203391,0.1016949152542373,1.0525258215611737,mixed
0.6181355932203391,0.1271186440677966,1.06649668490937,mixed
0.6181355932203391,0.15254237288135594,1.080799070577782,mixed
0.6181355932203391,0.17796610169491528,1.0954287861331526,mixed
0.6181355932203391,0.2033898305084746,1.1103805629650396,mixed
0.6181355932203391,0.2288135593220339,1.125648147243184,mixed
0.6181355932203391,0.2542372881355932,1.1412244021911067,mixed
0.6181355932203391,0.2796610169491526,1.1571014182670787,mixed
0.6181355932203391,0.3050847457627119,1.173270627850815,mixed
0.6181355932203391,0.3305084745762712,1.189722921206411,mixed
0.6181355932203391,0.35593220338983056,1.2064487607980012,mixed
0.6181355932203391,0.38135593220338987,1.2234382914374187,mixed
0.6181355932203391,0.4067796610169492,1.2406814442043426,mixed
0.6181355932203391,0.4322033898305085,1.25816803256274,mixed
0.6181355932203391,0.4576271186440678,1.2758878395719242,mixed
0.6181355932203391,0.48305084745762716,1.2938306955315475,mixed
0.6181355932203391,0.5084745762711864,1.3119865457904316,mixed
0.6181355932203391,0.5338983050847458,1.330345508778987,mixed
0.6181355932203391,0.5593220338983051,1.3488979245900707,mixed
0.6181355932203391,0.5847457627118644,1.3676343946345735,mixed
0.6181355932203391,0.6101694915254238,1.3865458130399992,mixed
0.6181355932203391,0.6355932203389831,1.405623390550019,mixed
0.6181355932203391,0.6610169491525424,1.424858671728223,mixed
0.6181355932203391,0.6864406779661018,1.4442435462786387,mixed
0.6181355932203391,0.7118644067796611,1.4637702552772083,mixed
0.6181355932203391,0.7372881355932204,1.4834313930695744,mixed
0.6181355932203391,0.7627118644067797,1.5032199055378426,mixed
0.6181355932203391,0.788135593220339,1.5231290853777695,mixed
0.6181355932203391,0.8135593220338984,1.5431525649623414,mixed
0.6181355932203391,0.8389830508474577,1.5632843073014793,mixed
0.6181355932203391,0.864406779661017,1.5835185955428472,mixed
0.6181355932203391,0.8898305084745763,1.6038500213974252,mixed
0.6181355932203391,0.9152542372881356,1.6242734728165713,mixed
0.6181355932203391,0.940677966101695,1.6447841211954615,mixed
0.6181355932203391,0.9661016949152543,1.665377408331355,mixed
0.6181355932203391,0.9915254237288136,1.6860490333239968,mixed
0.6181355932203391,1.0169491525423728,1.7067949395695508,mixed
0.6181355932203391,1.0423728813559323,1.7276113019683967,mixed
0.6181355932203391,1.0677966101694916,1.7484945144404989,mixed
0.6181355932203391,1.0932203389830508,1.7694411778195314,mixed
0.6181355932203391,1.1186440677966103,1.7904480881779825,mixed
0.6181355932203391,1.1440677966101696,1.811512225619702,mixed
0.6181355932203391,1.1694915254237288,1.8326307435633757,mixed
0.6181355932203391,1.1949152542372883,1.8538009585298127,mixed
0.6181355932203391,1.2203389830508475,1.8750203404373473,mixed
0.6181355932203391,1.2457627118644068,1.8962865034029788,mixed
0.6181355932203391,1.2711864406779663,1.9175971970413566,mixed
0.6181355932203391,1.2966101694915255,1.938950298249851,mixed
0.6181355932203391,1.3220338983050848,1.9603438034646714,mixed
0.6181355932203391,1.3474576271186443,1.9817758213709133,mixed
0.6181355932203391,1.3728813559322035,2.003244566047819,mixed
0.6181355932203391,1.3983050847457628,2.0247483505295847,mixed
0.6181355932203391,1.4237288135593222,2.046285580761528,mixed
0.6181355932203391,1.4491525423728815,2.0678547499312687,mixed
0.6181355932203391,1.4745762711864407,2.089454433154709,mixed
0.6181355932203391,1.5,2.1110832824969363,mixed
0.668813559322034,0.0,0.9999999999999999,mixed
0.668813559322034,0.025423728813559324,1.0139190378617007,mixed
0.668813559322034,0.05084745762711865,1.0282422431255138,mixed
0.668813559322034,0.07627118644067797,1.0429682855734215,mixed
0.668813559322034,0.1016949152542373,1.058094031506927,mixed
0.668813559322034,0.1271186440677966,1.0736146192269873,mixed
0.668813559322034,0.15254237288135594,1.0895235677825958,mixed
0.668813559322034,0.17796610169491528,1.1058129139572375,mixed
0.668813559322034,0.2033898305084746,1.1224733714702821,mixed
0.668813559322034,0.2288135593220339,1.1394945058253798,mixed
0.668813559322034,0.2542372881355932,1.1568649181406998,mixed
0.668813559322034,0.2796610169491526,1.1745724316030348,mixed
0.668813559322034,0.3050847457627119,1.1926042748230654,mixed
0.668813559322034,0.3305084745762712,1.210947257237255,mixed
0.668813559322034,0.35593220338983056,1.2295879327028338,mixed
0.668813559322034,0.38135593220338987,1.2485127484730234,mixed
0.668813559322034,0.4067796610169492,1.26770817774229,mixed
0.668813559322034,0.4322033898305085,1.2871608348581471,mixed
0.668813559322034,0.4576271186440678,1.3068575730695873,mixed
0.668813559322034,0.48305084745762716,1.3267855653049996,mixed
0.668813559322034,0.5084745762711864,1.3469323689418364,mixed
0.668813559322034,0.5338983050847458,1.367285975856203,mixed
0.668813559322034,0.5593220338983051,1.3878348492396269,mixed
0.668813559322034,0.5847457627118644,1.4085679487637797,mixed
0.668813559322034,0.6101694915254238,1.4294747456837307,mixed
0.668813559322034,0.6355932203389831,1.4505452294175916,mixed
0.668813559322034,0.6610169491525424,1.4717699070441355,mixed
0.668813559322034,0.6864406779661018,1.4931397970359055,mixed
0.668813559322034,0.7118644067796611,1.5146464184065722,mixed
0.668813559322034,0.7372881355932204,1.5362817763076355,mixed
0.668813559322034,0.7627118644067797,1.5580383449682405,mixed
0.668813559322034,0.788135593220339,1.5799090487379028,mixed
0.668813559322034,0.8135593220338984,1.601887241868418,mixed
0.668813559322034,0.8389830508474577,1.6239666875599348,mixed
0.668813559322034,0.864406779661017,1.6461415366976688,mixed
0.668813559322034,0.8898305084745763,1.6684063066200514,mixed
0.668813559322034,0.9152542372881356,1.6907558601855153,mixed
0.668813559322034,0.940677966101695,1.7131853853428047,mixed
0.668813559322034,0.9661016949152543,1.7356903753575024,mixed
0.668813559322034,0.9915254237288136,1.7582666098043072,mixed
0.668813559322034,1.0169491525423728,1.7809101363992283,mixed
0.668813559322034,1.0423728813559323,1.8036172537173456,mixed
0.668813559322034,1.0677966101694916,1.826384494818937,mixed
0.668813559322034,1.0932203389830508,1.8492086117889317,mixed
0.668813559322034,1.1186440677966103,1.8720865611806075,mixed
0.668813559322034,1.1440677966101696,1.895015490344083,mixed
0.668813559322034,1.1694915254237288,1.9179927246122601,mixed
0.668813559322034,1.1949152542372883,1.9410157553113523,mixed
0.668813559322034,1.2203389830508475,1.9640822285594077,mixed
0.668813559322034,1.2457627118644068,1.9871899348138513,mixed
0.668813559322034,1.2711864406779663,2.0103367991279417,mixed
0.668813559322034,1.2966101694915255,2.0335208720756666,mixed
0.668813559322034,1.3220338983050848,2.0567403213049866,mixed
0.668813559322034,1.3474576271186443,2.0799934236801736,mixed
0.668813559322034,1.3728813559322035,2.1032785579752384,mixed
0.668813559322034,1.3983050847457628,2.126594198081908,mixed
0.668813559322034,1.4237288135593222,2.149938906697277,mixed
0.668813559322034,1.4491525423728815,2.1733113294580733,mixed
0.668813559322034,1.4745762711864407,2.196710189490188,mixed
0.668813559322034,1.5,2.2201342823441044,mixed
0.7194915254237289,0.0,1.0,mixed
0.7194915254237289,0.025423728813559324,1.0152604297715038,mixed
0.7194915254237289,0.05084745762711865,1.0309976140773003,mixed
0.7194915254237289,0.07627118644067797,1.047206978055538,mixed
0.7194915254237289,0.1016949152542373,1.0638815223386013,mixed
0.7194915254237289,0.1271186440677966,1.0810120050067566,mixed
0.7194915254237289,0.15254237288135594,1.0985871687785396,mixed
0.7194915254237289,0.17796610169491528,1.1165940017442495,mixed
0.7194915254237289,0.2033898305084746,1.1350180191866326,mixed
0.7194915254237289,0.2288135593220339,1.153843554242427,mixed
0.7194915254237289,0.2542372881355932,1.1730540461924877,mixed
0.7194915254237289,0.2796610169491526,1.1926323168098196,mixed
0.7194915254237289,0.3050847457627119,1.2125608271993684,mixed
0.7194915254237289,0.3305084745762712,1.232821909696065,mixed
0.7194915254237289,0.35593220338983056,1.2533979714508485,mixed
0.7194915254237289,0.38135593220338987,1.2742716681829274,mixed
0.7194915254237289,0.4067796610169492,1.2954260481209938,mixed
0.7194915254237289,0.4322033898305085,1.3168446673579428,mixed
0.7194915254237289,0.4576271186440678,1.3385116787048523,mixed
0.7194915254237289,0.48305084745762716,1.3604118966808962,mixed
0.7194915254237289,0.5084745762711864,1.3825308415633708,mixed
0.7194915254237289,0.5338983050847458,1.4048547655000352,mixed
0.7194915254237289,0.5593220338983051,1.4273706636077517,mixed
0.7194915254237289,0.5847457627118644,1.4500662727955167,mixed
0.7194915254237289,0.6101694915254238,1.472930060797218,mixed
0.7194915254237289,0.6355932203389831,1.495951207612375,mixed
0.7194915254237289,0.6610169491525424,1.5191195812562739,mixed
0.7194915254237289,0.6864406779661018,1.5424257094314537,mixed
0.7194915254237289,0.7118644067796611,1.5658607484619365,mixed
0.7194915254237289,0.7372881355932204,1.5894164505863748,mixed
0.7194915254237289,0.7627118644067797,1.6130851304897087,mixed
0.7194915254237289,0.788135593220339,1.636859631765482,mixed
0.7194915254237289,0.8135593220338984,1.660733293841662,mixed
0.7194915254237289,0.8389830508474577,1.6846999197695873,mixed
0.7194915254237289,0.864406779661017,1.7087537451658277,mixed
0.7194915254237289,0.8898305084745763,1.7328894085075301,mixed
0.7194915254237289,0.9152542372881356,1.7571019229102556,mixed
0.7194915254237289,0.940677966101695,1.7813866494608306,mixed
0.7194915254237289,0.9661016949152543,1.8057392721338603,mixed
0.7194915254237289,0.9915254237288136,1.8301557742869534,mixed
0.7194915254237289,1.0169491525423728,1.8546324167046995,mixed
0.7194915254237289,1.0423728813559323,1.8791657171432157,mixed
0.7194915254237289,1.0677966101694916,1.9037524313143874,mixed
0.7194915254237289,1.0932203389830508,1.928389535240485,mixed
0.7194915254237289,1.1186440677966103,1.9530742089048834,mixed
0.7194915254237289,1.1440677966101696,1.9778038211221005,mixed
0.7194915254237289,1.1694915254237288,2.0025759155500573,mixed
0.7194915254237289,1.1949152542372883,2.0273881977683583,mixed
0.7194915254237289,1.2203389830508475,2.052238523348581,mixed
0.7194915254237289,1.2457627118644068,2.077124886845339,mixed
0.7194915254237289,1.2711864406779663,2.102045411640266,mixed
0.7194915254237289,1.2966101694915255,2.126998340574691,mixed
0.7194915254237289,1.3220338983050848,2.151982027310575,mixed
0.7194915254237289,1.3474576271186443,2.176994928363129,mixed
0.7194915254237289,1.3728813559322035,2.20203559575238,mixed
0.7194915254237289,1.3983050847457628,2.2271026702246113,mixed
0.7194915254237289,1.4237288135593222,2.2521948749982306,mixed
0.7194915254237289,1.4491525423728815,2.277311009992035,mixed
0.7194915254237289,1.4745762711864407,2.302449946497032,mixed
0.7194915254237289,1.5,2.3276106222560737,mixed
0.7701694915254238,0.0,1.0,mixed
0.7701694915254238,0.025423728813559324,1.0166497139147308,mixed
0.7701694915254238,0.05084745762711865,1.033852293524015,mixed
0.7701694915254238,0.07627118644067797,1.0515984293485623,mixed
0.7701694915254238,0.1016949152542373,1.0698757263802374,mixed
0.7701694915254238,0.1271186440677966,1.088669058964679,mixed
0.7701694915254238,0.15254237288135594,1.1079609771681773,mixed
0.7701694915254238,0.17796610169491528,1.1277321421084092,mixed
0.7701694915254238,0.2033898305084746,1.1479617686150358,mixed
0.7701694915254238,0.2288135593220339,1.16862805610202,mixed
0.7701694915254238,0.2542372881355932,1.1897085921415536,mixed
0.7701694915254238,0.2796610169491526,1.2111807173613698,mixed
0.7701694915254238,0.3050847457627119,1.2330218444364074,mixed
0.7701694915254238,0.3305084745762712,1.2552097277248142,mixed
0.7701694915254238,0.35593220338983056,1.2777226832613542,mixed
0.7701694915254238,0.38135593220338987,1.3005397612556902,mixed
0.7701694915254238,0.4067796610169492,1.3236408749443382,mixed
0.7701694915254238,0.4322033898305085,1.3470068906826334,mixed
0.7701694915254238,0.4576271186440678,1.3706196846485343,mixed
0.7701694915254238,0.48305084745762716,1.3944621715899137,mixed
0.7701694915254238,0.5084745762711864,1.4185183108041772,mixed
0.7701694915254238,0.5338983050847458,1.4427730941014802,mixed
0.7701694915254238,0.5593220338983051,1.4672125199577717,mixed
0.7701694915254238,0.5847457627118644,1.4918235574778431,mixed
0.7701694915254238,0.6101694915254238,1.5165941032079109,mixed
0.7701694915254238,0.6355932203389831,1.5415129332928263,mixed
0.7701694915254238,0.6610169491525424,1.5665696529818371,mixed
0.7701694915254238,0.6864406779661018,1.5917546450575077,mixed
0.7701694915254238,0.7118644067796611,1.617059018396038,mixed
0.7701694915254238,0.7372881355932204,1.6424745575614121,mixed
0.7701694915254238,0.7627118644067797,1.6679936740850712,mixed
0.7701694915254238,0.788135593220339,1.6936093598810051,mixed
0.7701694915254238,0.8135593220338984,1.7193151430862081,mixed
0.7701694915254238,0.8389830508474577,1.7451050464919877,mixed
0.7701694915254238,0.864406779661017,1.7709735486364402,mixed
0.7701694915254238,0.8898305084745763,1.796915547557196,mixed
0.7701694915254238,0.9152542372881356,1.8229263271514273,mixed
0.7701694915254238,0.940677966101695,1.8490015260534163,mixed
0.7701694915254238,0.9661016949152543,1.8751371089151119,mixed
0.7701694915254238,0.9915254237288136,1.90132933995949,mixed
0.7701694915254238,1.0169491525423728,1.9275747586680145,mixed
0.7701694915254238,1.0423728813559323,1.9538701574601434,mixed
0.7701694915254238,1.0677966101694916,1.9802125612233954,mixed
0.7701694915254238,1.0932203389830508,2.0065992085558775,mixed
0.7701694915254238,1.1186440677966103,2.0330275345883115,mixed
0.7701694915254238,1.1440677966101696,2.059495155259203,mixed
0.7701694915254238,1.1694915254237288,2.0859998529240027,mixed
0.7701694915254238,1.1949152542372883,2.1125395631867496,mixed
0.7701694915254238,1.2203389830508475,2.139112362850483,mixed
0.7701694915254238,1.2457627118644068,2.1657164588903495,mixed
0.7701694915254238,1.2711864406779663,2.1923501783607824,mixed
0.7701694915254238,1.2966101694915255,2.219011959155244,mixed
0.7701694915254238,1.3220338983050848,2.245700341543833,mixed
0.7701694915254238,1.3474576271186443,2.27241396042025,mixed
0.7701694915254238,1.3728813559322035,2.2991515381956886,mixed
0.7701694915254238,1.3983050847457628,2.325911878282537,mixed
0.7701694915254238,1.4237288135593222,2.352693859115939,mixed
0.7701694915254238,1.4491525423728815,2.3794964286658202,mixed
0.7701694915254238,1.4745762711864407,2.406318599396316,mixed
0.7701694915254238,1.5,2.4331594436333956,mixed
0.8208474576271187,0.0,0.9999999999999999,mixed
0.8208474576271187,0.025423728813559324,1.018084893938546,mixed
0.8208474576271187,0.05084745762711865,1.0368009344696003,mixed
0.8208474576271187,0.07627118644067797,1.0561323526204744,mixed
0.8208474576271187,0.1016949152542373,1.076059666591917,mixed
0.8208474576271187,0.1271186440677966,1.0965602904091278,mixed
0.8208474576271187,0.15254237288135594,1.1176091853216754,mixed
0.8208474576271187,0.17796610169491528,1.139179516609371,mixed
0.8208474576271187,0.2033898305084746,1.1612432836636266,mixed
0.8208474576271187,0.2288135593220339,1.1837718984164294,mixed
0.8208474576271187,0.2542372881355932,1.2067366951373917,mixed
0.8208474576271187,0.2796610169491526,1.230109362265359,mixed
0.8208474576271187,0.3050847457627119,1.253862293553034,mixed
0.8208474576271187,0.3305084745762712,1.2779688609879394,mixed
0.8208474576271187,0.35593220338983056,1.302403615609909,mixed
0.8208474576271187,0.38135593220338987,1.3271424245835426,mixed
0.8208474576271187,0.4067796610169492,1.352162553935986,mixed
0.8208474576271187,0.4322033898305085,1.377442706517047,mixed
0.8208474576271187,0.4576271186440678,1.4029630242562374,mixed
0.8208474576271187,0.48305084745762716,1.428705062920776,mixed
0.8208474576271187,0.5084745762711864,1.4546517465106101,mixed
0.8208474576271187,0.5338983050847458,1.4807873073008335,mixed
0.8208474576271187,0.5593220338983051,1.5070972164524963,mixed
0.8208474576271187,0.5847457627118644,1.533568109116169,mixed
0.8208474576271187,0.6101694915254238,1.5601877070780543,mixed
0.8208474576271187,0.6355932203389831,1.586944741254892,mixed
0.8208474576271187,0.6610169491525424,1.613828875728676,mixed
0.8208474576271187,0.6864406779661018,1.6408306345144916,mixed
0.8208474576271187,0.7118644067796611,1.6679413318605412,mixed
0.8208474576271187,0.7372881355932204,1.6951530065733666,mixed
0.8208474576271187,0.7627118644067797,1.7224583606284416,mixed
0.8208474576271187,0.788135593220339,1.749850702153014,mixed
0.8208474576271187,0.8135593220338984,1.7773238927424764,mixed
0.8208474576271187,0.8389830508474577,1.8048722989832024,mixed
0.8208474576271187,0.864406779661017,1.8324907479955248,mixed
0.8208474576271187,0.8898305084745763,1.8601744867732146,mixed
0.8208474576271187,0.9152542372881356,1.8879191450750323,mixed
0.8208474576271187,0.940677966101695,1.9157207016152746,mixed
0.8208474576271187,0.9661016949152543,1.9435754533003318,mixed
0.8208474576271187,0.9915254237288136,1.9714799872643742,mixed
0.8208474576271187,1.0169491525423728,1.9994311554676403,mixed
0.8208474576271187,1.0423728813559323,2.027426051633529,mixed
0.8208474576271187,1.0677966101694916,2.0554619903151248,mixed
0.8208474576271187,1.0932203389830508,2.083536487896675,mixed
0.8208474576271187,1.1186440677966103,2.1116472453506976,mixed
0.8208474576271187,1.1440677966101696,2.1397921325860296,mixed
0.8208474576271187,1.1694915254237288,2.1679691742363927,mixed
0.8208474576271187,1.1949152542372883,2.1961765367523682,mixed
0.8208474576271187,1.2203389830508475,2.2244125166722544,mixed
0.8208474576271187,1.2457627118644068,2.2526755299588728,mixed
0.8208474576271187,1.2711864406779663,2.280964102300135,mixed
0.8208474576271187,1.2966101694915255,2.3092768602810203,mixed
0.8208474576271187,1.3220338983050848,2.337612523343519,mixed
0.8208474576271187,1.3474576271186443,2.365969896459344,mixed
0.8208474576271187,1.3728813559322035,2.394347863447504,mixed
0.8208474576271187,1.3983050847457628,2.4227453808756017,mixed
0.8208474576271187,1.4237288135593222,2.451161472489758,mixed
0.8208474576271187,1.4491525423728815,2.4795952241234316,mixed
0.8208474576271187,1.4745762711864407,2.5080457790404083,mixed
0.8208474576271187,1.5,2.53651233367162,mixed
0.8715254237288137,0.0,1.0,mixed
0.8715254237288137,0.025423728813559324,1.0195631835111767,mixed
0.8715254237288137,0.05084745762711865,1.0398364760869763,mixed
0.8715254237288137,0.07627118644067797,1.0607957442583937,mixed
0.8715254237288137,0.1016949152542373,1.0824126480408849,mixed
0.8715254237288137,0.1271186440677966,1.10465559092331,mixed
0.8715254237288137,0.15254237288135594,1.127490676586577,mixed
0.8715254237288137,0.17796610169491528,1.150882618394259,mixed
0.8715254237288137,0.2033898305084746,1.174795561148873,mixed
0.8715254237288137,0.2288135593220339,1.199193789238949,mixed
0.8715254237288137,0.2542372881355932,1.2240423089742578,mixed
0.8715254237288137,0.2796610169491526,1.2493073042339755,mixed
0.8715254237288137,0.3050847457627119,1.2749564729119431,mixed
0.8715254237288137,0.3305084745762712,1.3009592570232131,mixed
0.8715254237288137,0.35593220338983056,1.3272869821213396,mixed
0.8715254237288137,0.38135593220338987,1.3539129224405664,mixed
0.8715254237288137,0.4067796610169492,1.3808123075284537,mixed
0.8715254237288137,0.4322033898305085,1.407962284614838,mixed
0.8715254237288137,0.4576271186440678,1.4353418490043537,mixed
0.8715254237288137,0.48305084745762716,1.4629317526939805,mixed
0.8715254237288137,0.5084745762711864,1.4907143994085486,mixed
0.8715254237288137,0.5338983050847458,1.5186737324340773,mixed
0.8715254237288137,0.5593220338983051,1.5467951200663528,mixed
0.8715254237288137,0.5847457627118644,1.5750652421933165,mixed
0.8715254237288137,0.6101694915254238,1.603471980481667,mixed
0.8715254237288137,0.6355932203389831,1.6320043138138858,mixed
0.8715254237288137,0.6610169491525424,1.6606522199892368,mixed
0.8715254237288137,0.6864406779661018,1.68940658422799,mixed
0.8715254237288137,0.7118644067796611,1.7182591146715218,mixed
0.8715254237288137,0.7372881355932204,1.747202264824917,mixed
0.8715254237288137,0.7627118644067797,1.776229162720329,mixed
0.8715254237288137,0.788135593220339,1.8053335464699134,mixed
0.8715254237288137,0.8135593220338984,1.8345097058116373,mixed
0.8715254237288137,0.8389830508474577,1.8637524292175311,mixed
0.8715254237288137,0.864406779661017,1.8930569561233277,mixed
0.8715254237288137,0.8898305084745763,1.9224189338433615,mixed
0.8715254237288137,0.9152542372881356,1.9518343787503076,mixed
0.8715254237288137,0.940677966101695,1.9812996413216386,mixed
0.8715254237288137,0.9661016949152543,2.0108113746808516,mixed
0.8715254237288137,0.9915254237288136,2.040366506289548,mixed
0.8715254237288137,1.0169491525423728,2.069962212474906,mixed
0.8715254237288137,1.0423728813559323,2.0995958955049407,mixed
0.8715254237288137,1.0677966101694916,2.1292651629506976,mixed
0.8715254237288137,1.0932203389830508,2.1589678090996536,mixed
0.8715254237288137,1.1186440677966103,2.188701798208049,mixed
0.8715254237288137,1.1440677966101696,2.2184652494013233,mixed
0.8715254237288137,1.1694915254237288,2.2482564230515862,mixed
0.8715254237288137,1.1949152542372883,2.278073708478881,mixed
0.8715254237288137,1.2203389830508475,2.3079156128391105,mixed
0.8715254237288137,1.2457627118644068,2.337780751076176,mixed
0.8715254237288137,1.2711864406779663,2.3676678368287485,mixed
0.8715254237288137,1.2966101694915255,2.3975756741939516,mixed
0.8715254237288137,1.3220338983050848,2.4275031502606326,mixed
0.8715254237288137,1.3474576271186443,2.457449228334194,mixed
0.8715254237288137,1.3728813559322035,2.4874129417833735,mixed
0.8715254237288137,1.3983050847457628,2.5173933884467186,mixed
0.8715254237288137,1.4237288135593222,2.5473897255431432,mixed
0.8715254237288137,1.4491525423728815,2.577401165036804,mixed
0.8715254237288137,1.4745762711864407,2.6074269694118546,mixed
0.8715254237288137,1.5,2.6374664478171947,mixed
0.9222033898305086,0.0,1.0,mixed
0.9222033898305086,0.025423728813559324,1.0210811026927091,mixed
0.9222033898305086,0.05084745762711865,1.0429503913272509,mixed
0.9222033898305086,0.07627118644067797,1.0655733571555914,mixed
0.9222033898305086,0.1016949152542373,1.0889110457679334,mixed
0.9222033898305086,0.1271186440677966,1.112921430614971,mixed
0.9222033898305086,0.15254237288135594,1.1375607162611963,mixed
